nbhd_code,UHI2003,UHI2004,UHI2005,UHI2006,UHI2007,UHI2008,UHI2009,UHI2010,UHI2011,UHITREND,Cities_urbanLST_count
boston_154,-0.770074272,0.92566414,-0.889299249,0.819863432,0.159948317,0.625967937,0.145673097,-0.140999135,-0.468188619,-0.019399669,1
boston_155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_157,0.0795375,1.151428802,-0.504850266,0.784495021,0.339721887,0.856254456,0.813394414,-0.143384211,0.252496792,-0.080725513,1
boston_158,0.721630553,2.05831204,0.448525395,1.67610241,1.641618922,1.754351535,1.467962671,0.891967851,0.835859223,-0.154165702,1
boston_159,1.940402902,1.77324104,1.996272491,1.274567383,1.944763063,1.49214745,1.835078506,1.920495981,1.761206526,-0.063304764,1
boston_16,1.906365939,1.259328005,1.561468242,1.068632531,1.394953773,0.821838041,1.233924608,0.715033247,1.779831751,-0.506817131,2
boston_160,1.557077241,1.732566009,1.996232168,1.018191033,1.809722677,1.322286811,1.799732257,1.730718883,1.496617769,-0.056047218,1
boston_161,1.172103104,0.856480328,1.126036556,0.630341179,0.998616025,0.325327343,0.786686208,0.023392228,1.210464792,-0.554922013,1
boston_162,0.785049132,2.021360966,1.190887509,1.707625833,1.634859576,1.977046801,1.586874873,1.353473397,1.407524988,0.257939402,1
boston_163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_168,-1.489857252,-0.363347766,-2.268544435,0.088749947,-0.951065987,-0.166305887,-0.537085537,-1.372134523,-1.196965787,0.225511258,1
boston_169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_171,-1.659251064,-0.184892956,-1.837115174,-0.076942213,-0.591863513,-0.029673173,-0.365918626,-1.26356285,-0.89863097,0.466022138,1
boston_172,1.100827003,2.099800256,0.485985099,1.687347475,1.234099957,1.601416358,1.66196875,0.910975579,1.143964075,-0.187981593,1
boston_173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_174,-0.356679494,0.753286079,-0.718175646,0.425110812,-0.030461912,0.447691956,0.758658818,-0.218793439,0.157162381,0.35256317,1
boston_175,1.350860836,2.727474899,1.534155106,2.175279341,2.100431642,2.329728526,2.258107531,1.630157179,1.561142931,-0.141411791,1
boston_176,1.787651186,3.061568902,1.459648642,2.61084016,2.117640592,2.683917463,2.64216778,2.101785296,1.700386644,-0.131715568,1
boston_177,2.007433797,3.321420005,1.922954698,2.901503566,2.533588311,2.944951859,2.929083733,2.132226979,1.787141731,-0.398840163,1
boston_178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_18,1.483510219,2.046842547,2.399326121,1.75795979,2.115318623,1.716202592,1.774219638,1.299162247,1.917848975,-0.29960934,1
boston_180,1.541113448,2.769338281,1.745830738,2.256127449,2.36331443,2.339796989,2.571182727,1.540909935,1.650787266,-0.252036041,2
boston_19,1.379796736,1.559050051,1.860498392,0.873294801,1.616084528,1.769385437,2.023068713,2.086476839,1.710276102,0.687571518,3
boston_2,0.491158281,1.478287318,-0.019160382,1.303354018,1.141558858,1.364254607,0.92878836,0.541835464,0.342089462,-0.241472128,1
boston_20,1.362399624,1.206771977,1.635559897,0.60303012,1.210006909,1.468027128,1.943493368,1.888687807,1.786642228,0.870596976,2
boston_21,1.988881753,1.746440251,2.816879296,0.988071034,1.169060536,1.881337765,2.322498792,2.308501885,2.007574353,0.277576838,2
boston_22,1.336743835,1.434886894,1.805226917,0.734312488,1.328843074,1.746326319,2.008703684,1.753508327,2.20262823,0.973061541,2
boston_23,1.827916044,1.079729505,2.359767135,0.679320746,0.960105272,1.246688878,1.841687756,2.074529811,1.566854336,0.245227243,4
boston_24,0.069690204,1.356391432,1.226443907,1.194999528,1.704473768,1.450175876,1.536257195,1.13689203,1.331145261,0.877020824,2
boston_25,-0.175650975,1.04271195,0.417607976,0.96961226,1.25413153,1.089763817,1.074934928,0.727816959,0.930087632,0.818845819,1
boston_26,0.676452729,1.786451888,1.55558918,1.824344732,1.88374043,2.039878272,2.336312235,1.607618395,1.944320675,1.051991826,1
boston_27,0.420370957,1.705011959,1.708332025,1.575809846,1.911036125,1.830973053,2.115753645,1.518478121,1.825882108,1.022074923,1
boston_28,0.624834775,1.870581092,1.934529193,1.737707698,1.837071657,2.024857332,2.407136848,1.754464142,1.871797408,0.978644104,1
boston_29,1.799152598,0.994071057,0.496404009,0.954615179,0.962697881,0.824307733,0.362929844,1.70569659,1.081856737,-0.18859377,4
boston_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_30,2.765146987,1.372711415,1.483721712,1.393239436,1.315073277,1.269863012,1.330375349,1.932271743,2.051529945,-0.267642722,1
boston_31,2.170629994,1.064378514,0.827972089,1.17897285,0.910611121,0.878131567,0.731041757,1.287310807,1.609109087,-0.345331449,2
boston_32,1.193527577,0.472029306,0.165661147,0.560958607,0.227929894,0.33972453,-0.013909673,0.7091901,0.542859038,-0.411927915,4
boston_33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_36,0.938463971,1.606540904,0.906577642,1.041395215,1.622461241,1.118002842,1.512540749,0.297108589,1.233670398,-0.243156233,2
boston_37,1.523536854,0.839902625,1.102792954,0.768490702,0.884563745,0.462474679,0.70852163,0.193292061,1.479552276,-0.535054779,2
boston_38,2.165988115,1.568090011,1.80378744,1.305651166,1.76142692,1.187048184,1.628723146,1.353187484,1.924249499,-0.346732269,1
boston_39,2.471707113,1.334147334,1.446739168,1.278157327,1.373177046,1.122801519,1.423946237,1.477265708,2.025554766,-0.259365989,1
boston_4,-0.360924125,0.727337254,-0.544154263,0.922414884,0.452187763,0.804701645,0.683870018,0.217632832,-0.124551626,0.292452009,1
boston_40,1.818614446,1.544033572,1.892389534,1.104328691,1.849818862,1.002164823,1.535208634,1.19358126,1.579580835,-0.470669508,1
boston_41,1.135004117,1.825201923,1.957001708,1.43679761,1.577997404,1.980152304,2.097677333,1.689620422,1.704607959,0.449396135,2
boston_42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_43,0.773924956,1.899436527,1.891482234,1.562552766,1.753149588,1.927121205,2.270155474,1.687420861,1.807094151,0.76975745,1
boston_44,1.247917613,1.801197579,1.999692295,1.154263982,1.707626958,1.956495841,2.038104004,1.932247965,1.740582778,0.540477849,1
boston_45,0.323969871,1.700001842,1.748307447,1.410998885,1.838328769,1.682185816,2.019920834,1.464069513,1.721838784,0.949682062,1
boston_46,-3.257699457,-1.860679827,-3.488136401,-1.985982076,-2.078788964,-1.649499937,-2.247897852,-2.678327068,-2.420914066,0.618526513,1
boston_47,-2.387461039,-0.879864648,-2.404702418,-0.935085791,-1.193220946,-0.772324693,-1.206900197,-1.671906588,-1.639855756,0.528776809,1
boston_48,-2.012584019,-0.457356115,-1.949488482,-0.479084601,-0.80778763,-0.388744425,-0.752816959,-1.280816279,-1.306904198,0.472670336,1
boston_49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_50,-1.015074002,0.421757294,-1.021054414,0.356708522,-0.319798242,0.196910598,0.259570831,-0.340344317,-0.363075746,0.453856793,2
boston_51,-1.931717039,-0.291745807,-2.087804845,-0.418371259,-0.84354802,-0.377848768,-1.103289149,-1.650882274,-1.375490262,0.026175265,9
boston_52,1.281449691,1.251601527,1.570602066,0.802510526,1.423143734,0.63042892,1.191382519,0.581590596,1.320426601,-0.464107642,1
boston_53,1.540821704,1.617298508,1.923736357,0.970546312,1.747247457,1.005515803,1.633179273,1.4026872,1.403502417,-0.289875958,1
boston_54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_6,0.0467411,1.065389434,-0.197269697,1.04583027,0.781859267,1.1132591,0.779175536,0.360588144,0.178718214,0.07230398,1
boston_60,-0.567178993,0.723947327,-0.456200606,0.837933797,0.193061577,0.711945128,0.583979236,0.186211681,-0.174564906,0.318603404,1
boston_61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_63,0.844042959,2.226243948,0.558153104,1.828095411,1.80290512,1.859801562,1.696398453,1.012163012,0.983522586,-0.129354575,1
boston_64,1.741003691,2.751927447,1.97242569,2.165540944,2.188204103,2.607604495,2.083672115,1.815341103,1.472581084,-0.536482177,1
boston_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_66,-1.838525479,-0.137240888,-1.805729781,-0.207197844,-0.567648102,-0.220419681,-0.773324963,-1.215140927,-1.135802604,0.271463197,1
boston_67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_69,0.659893802,1.502973301,0.344352392,1.110623199,1.26265061,1.141973756,1.185118223,0.310703223,0.82686811,-0.199338464,1
boston_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_71,1.491075122,2.616476624,1.531314753,1.993063453,2.295381257,2.102070118,2.625623486,1.222470621,1.628647909,-0.222350455,1
boston_72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_74,1.811275929,3.147855264,1.508816655,2.735454342,2.287999541,2.826784916,2.761982584,1.816667692,1.447023831,-0.475484779,1
boston_75,1.827112768,3.023716279,1.413739386,2.682361153,2.189472303,2.740324885,2.666296852,1.858379895,1.402301541,-0.438695899,1
boston_76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_77,2.267957231,3.358492978,1.664229184,3.071977957,2.431989372,2.938475881,3.125889669,2.339650838,1.789633548,-0.36333371,1
boston_78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_81,0.822509694,1.695305243,1.873477548,1.50991833,1.492605518,1.937978198,1.947539902,1.536715206,1.459564518,0.44143896,2
boston_82,0.553181394,1.571880315,1.5285902,1.515429402,1.500609585,1.852750823,1.500035464,1.353528905,1.341439487,0.463031682,1
boston_83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_84,0.527442848,1.60839472,0.838367845,1.612354647,1.630107264,1.706700529,1.665890585,1.128401899,1.6799744,0.819923184,1
boston_85,0.534151712,1.64312735,0.750153216,1.582353847,1.583915123,1.682573695,1.500398269,1.068082523,1.603963751,0.692470605,1
boston_86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_87,0.621344704,1.790362985,0.632167249,1.519470319,1.477498915,1.638438464,1.283682461,1.062000408,1.295604295,0.322324867,1
boston_88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_89,0.021877543,1.144820164,-0.016359132,1.011437946,0.995640998,0.968729369,0.72203421,0.430563532,0.840521621,0.42764742,1
boston_9,2.010247617,2.720180547,2.462756169,1.944765358,2.31707517,2.338218315,2.516196405,1.716417464,1.816957549,-0.547352682,1
boston_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_93,1.464394014,0.93086622,1.636482148,0.449579745,0.969057644,1.139162107,1.763187118,1.879662819,1.466500681,0.632968128,2
boston_94,2.405108632,1.078332129,1.443878494,1.05617596,1.162021859,1.007962292,0.960349803,2.225273194,1.514494612,-0.189483989,3
boston_95,-1.586168295,-0.092992809,-1.560816259,-0.13149707,-0.651125832,-0.314019614,-0.859463332,-1.273495893,-1.368623479,-0.24185778,1
boston_96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
boston_97,1.602781787,2.639522726,1.060201303,2.292470901,1.952548991,2.088219406,2.085146202,1.513174187,1.537852693,-0.298853948,1
boston_98,2.20593924,2.971772031,2.90217626,2.257468192,2.564889911,2.69975834,2.794969234,1.988202138,1.847827053,-0.692547055,1
boston_99,2.077248881,2.806426811,3.040207016,2.132004,2.467137265,2.535630954,2.708670764,1.868114882,1.86971851,-0.65075047,1
casablanca_001,0.172059766,0.133719366,0.113353318,0.069519828,-0.366648592,-0.054157313,0.309025384,0.455978218,0.191957492,0.219005742,14
casablanca_002,-0.600444985,-0.249147824,-1.026100968,0.070301416,-1.098097881,-0.564019379,-0.440889079,-0.285343986,-0.213052289,0.329514214,14
casablanca_003,-1.481990147,-1.411244852,-1.527683644,-1.171957271,-1.816045955,-1.423466046,-1.284192195,-1.557402496,-1.128369574,0.201913914,33
casablanca_004,-0.703928816,-0.386940708,-1.50403174,-0.370421692,-1.602421514,-1.001097732,-0.610286696,-0.022881612,0.229672995,0.997233097,25
casablanca_005,-0.024090821,0.484738949,-1.071269487,0.523292507,-0.903895539,-0.204034845,0.33470679,0.948103591,0.654631966,1.031601713,3
casablanca_006,0.043468873,0.64170099,-0.865186099,0.388057421,-0.727947357,-0.052262822,0.440013725,1.048184484,0.739642249,1.029037232,1
casablanca_007,-2.817361097,-2.781865504,-4.050254988,-2.534406356,-4.138145389,-3.078777028,-2.80510835,-2.374760128,-2.169809831,0.959573966,20
casablanca_008,-0.511136682,-0.001481193,-1.542502276,-0.141205169,-1.399747946,-0.684468006,-0.25293451,0.41459304,0.311539667,1.095800132,9
casablanca_009,-0.116760568,0.482450525,-0.728474523,0.367164432,-0.798343575,-0.100704639,0.272339273,0.780519486,0.497853855,0.814403849,4
casablanca_010,-0.081179309,0.448313205,-1.019861901,0.458036963,-0.874602207,-0.170129332,0.298423486,0.813488736,0.577339555,0.956334421,3
casablanca_011,0.042567087,0.173262584,0.106060301,0.329169642,0.365911386,0.181124174,0.064700877,-0.083622582,-0.001251015,-0.19611537,136
casablanca_012,-0.725654913,-0.992567161,-0.886627452,-0.685714893,-0.740367428,-0.700802369,-1.178072935,-0.84900656,-0.576692419,0.071425556,176
casablanca_013,-0.279573115,-0.400142113,-0.493456798,-0.680459701,-0.703338157,-0.377786653,-0.164674884,-0.539606748,-0.328191782,0.057894717,83
casablanca_014,-0.958621581,-0.715139977,-2.048063901,-0.433722794,-2.065329531,-1.220079941,-0.896374646,-0.395480784,-0.27045645,0.871443244,15
casablanca_015,0.500022184,0.663918561,0.680624431,0.431764919,0.553316637,0.482984044,0.770183755,0.833523234,0.445993905,0.087173113,115
casablanca_016,-0.801254206,-0.759847024,-1.525368679,-0.369112213,-1.626644565,-0.85910965,-0.846737556,-0.497625373,-0.041042861,0.782462524,19
casablanca_017,-0.307846645,0.229416261,-1.063384042,0.037736111,-1.069359661,-0.483716514,-0.084564308,0.638018009,0.579684895,1.035353041,5
casablanca_018,0.25200324,0.569867499,0.36909228,0.349878348,-0.211185529,0.005067363,0.487731372,0.84576157,0.48747127,0.277003589,27
casablanca_019,-0.228722641,-0.312302066,-0.56312792,0.300523781,-0.413461568,-0.179956603,-0.436645293,-0.274246782,0.103747789,0.202755407,12
casablanca_020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
casablanca_021,0.652148187,0.772188866,0.773793242,0.401967292,0.705382586,0.525050888,0.812590215,0.937578097,0.57214969,0.062808541,4
casablanca_022,-0.450801546,-0.064381149,-1.667272077,0.16105158,-1.549269099,-0.762751039,-0.226516367,0.419941556,0.206354942,1.006550478,3
casablanca_023,0.090311459,0.729560545,-0.362309008,0.414781473,-0.539634107,-0.148956201,0.450691419,1.136289666,0.776026001,0.837551452,8
casablanca_024,-3.683647545,-3.593801648,-5.347658532,-3.240322963,-5.164341417,-3.995294047,-3.54431829,-3.170044269,-2.87043608,1.229304566,3
casablanca_025,0.882395563,1.427121185,1.805784717,1.533109333,1.831200355,1.184114356,1.157736884,1.395688561,1.117987357,-0.13283689,59
casablanca_026,0.22547767,0.70601088,0.330999176,0.356249456,-0.085407688,0.178802932,0.445052091,0.789891058,0.588383261,0.292320367,6
casablanca_027,-0.05747431,0.498217162,-0.358971078,0.410411675,-0.615555639,0.013039622,0.282515196,0.69871992,0.492174717,0.614284146,2
casablanca_028,-2.120531322,-1.883334164,-3.748059542,-1.734083526,-3.545895104,-2.459814502,-1.992269482,-1.478427372,-1.334948922,1.190483187,10
casablanca_029,-0.630241152,-0.443138564,-1.2082133,-0.162349462,-1.33457658,-0.814872139,-0.516181114,-0.221837108,0.115307082,0.7296065,18
casablanca_030,0.872219563,0.864250719,0.806295054,0.543511144,0.80319473,0.77873983,1.142470092,0.871632125,0.653598986,0.009206779,116
casablanca_031,-0.142914739,-0.12205559,-0.262505185,0.142463136,-0.166594176,-0.154887427,-0.411406113,-0.331739576,-0.234260078,-0.264930956,30
casablanca_032,-0.152501908,0.347310103,-0.403050052,0.261769241,-0.752780445,-0.415508167,0.147101214,0.704447921,0.535574796,0.707790899,11
casablanca_033,0.110953549,0.747845282,-0.439888848,0.343006545,-0.586228018,-0.055382355,0.4588997,1.073309072,0.726535712,0.806318036,9
casablanca_034,0.380953943,0.315569153,0.283414381,0.444118265,-0.18750948,0.0189108,0.484974604,0.639479989,0.401568111,0.172017027,4
chicago_1,4.924915657,6.204080651,5.890104868,5.469810612,5.252441872,4.854819258,4.603877607,8.07617572,6.161375269,1.229112963,7
chicago_10,3.58625291,5.21644175,4.626237191,4.646256856,4.591442116,4.191732023,3.358679389,5.711300305,5.064967964,0.734965907,6
chicago_11,4.616293497,6.273037702,6.095370078,5.162365149,5.136510207,5.025074998,4.315431654,7.343530992,6.009198797,0.847655678,8
chicago_12,3.15241857,5.014956525,4.237004454,4.721774823,4.422050995,4.602629619,5.158756441,7.393374536,5.058155508,2.747093426,2
chicago_13,2.539656066,3.904670316,3.199234566,3.570587857,3.419693381,3.706873645,3.45199752,6.470713695,4.050074318,2.396935807,4
chicago_14,3.516980228,5.843756735,4.868592247,5.254741383,4.8131092,5.019073616,5.610411955,8.325255055,5.617966574,2.849401999,12
chicago_15,5.321368038,6.413245545,5.852417755,5.647118682,5.817261132,5.425891232,5.611036074,8.121818697,6.972032935,1.837398039,16
chicago_16,4.813741036,5.528404857,6.038163441,6.159258931,5.188024826,5.34110945,5.389777316,8.52715883,6.362065865,2.179106584,11
chicago_17,1.139382245,1.963311037,1.342400795,1.962951262,1.996700288,1.611865987,0.666382438,3.299545137,1.766445126,0.802305306,5
chicago_18,4.550266586,6.075502843,5.303066774,4.382444684,6.318181873,4.848378647,5.414846621,7.122490745,5.748431641,1.437186264,13
chicago_19,5.172663563,6.222895194,5.025823043,5.180170923,5.695817163,5.326691428,5.723440442,8.055101477,5.812068806,1.599332521,6
chicago_2,2.86722804,3.925521146,3.264570856,3.833806452,3.895554132,3.509899089,2.333356042,4.901556709,3.951410244,0.846416419,4
chicago_20,0.455849257,0.643752141,1.193024809,1.224057988,1.024030941,1.563051983,0.639622369,2.307027677,1.288147524,1.258534799,10
chicago_21,0.825994105,1.916467033,0.753945835,0.567609493,0.956133597,0.27564435,0.761509703,1.317007975,0.595886723,-0.499274018,5
chicago_22,3.288450046,5.256397183,4.482730716,4.393974146,6.264192236,5.629759124,5.331747464,7.939396058,5.377136053,3.222926521,3
chicago_23,3.99970173,5.708501583,4.682726344,4.83932469,4.320547186,4.816316657,4.444660321,7.608591547,5.340257939,1.760559108,14
chicago_24,3.120850281,4.675820121,4.010346893,4.035900389,5.463572763,4.849402332,4.706207148,7.300113068,4.434192518,2.55524504,13
chicago_25,3.20722811,5.121603223,5.043254831,4.400348519,4.663083147,3.894341736,3.598157584,5.963525444,4.839557303,0.943147026,3
chicago_26,5.221628831,6.976452325,6.279136754,5.736523635,5.768774194,5.505307264,5.270932529,8.248230299,6.72016813,1.26031105,8
chicago_27,4.7325457,5.553138223,5.575752602,5.7696426,4.960070654,4.82901029,4.976476913,8.228223882,5.720908013,1.639920424,15
chicago_28,1.940103446,2.803304067,3.069554998,2.482994477,2.453885564,2.158656513,1.478091222,4.125009083,2.344139688,0.34566575,9
chicago_29,3.357755432,4.991688859,4.266175076,4.419439555,3.866504818,4.071322391,4.080428221,7.129377012,4.627531581,1.795426364,11
chicago_3,4.419691638,5.532477423,5.668489917,5.718937941,5.309762469,4.922126486,5.701562602,6.996874247,6.686095181,2.121356427,15
chicago_30,0.636293756,0.629131484,0.866864444,1.018171897,0.900077484,0.929286191,1.011452995,1.800429535,1.828915936,1.414112378,16
