IDWHOCity,Region,iso3,Country,City_Town,PM10AnnualMean_Ug_m3,Year,NumberAndTypeOfMonitoringStations_PM10_,noteOnConvertedPM10,PM2_5AnnualMean_Ug_m3,Year_1,NumberAndTypeOfMonitoringStations_PM2_5_,noteOnConvertedPM2_5,TemporalCoverage,forAirQuality,isInterpolated,useMicroData,CountryCode,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr_mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
45,Eur HI,AUT,Austria,"BAD VöSLAU",18,2013,"1 station, background, suburban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
46,Eur HI,AUT,Austria,"BIEDERMANNSDORF",20,2013,"1 station, traffic, suburban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
47,Eur HI,AUT,Austria,"BLUDENZ",18,2013,"1 station, background, suburban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
48,Eur HI,AUT,Austria,"BRUCK AN DER MUR",24,2013,"1 station, background, suburban",measured data,18,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
49,Eur HI,AUT,Austria,"DEUTSCHLANDSBERG",22,2013,"1 station, background, suburban",measured data,16,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
50,Eur HI,AUT,Austria,"DORNBIRN",19,2013,"1 station, background, urban",measured data,14,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
51,Eur HI,AUT,Austria,"EBENTHAL",20,2013,"1 station, background, rural",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
52,Eur HI,AUT,Austria,"EISENSTADT",24,2013,"1 station, background, suburban",measured data,19,2013,"1 station, background, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
53,Eur HI,AUT,Austria,"FELDKIRCH",23,2013,"1 station, traffic, urban",measured data,17,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
54,Eur HI,AUT,Austria,"FüRSTENFELD",26,2013,"1 station, background, suburban",measured data,19,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
55,Eur HI,AUT,Austria,"Gänserndorf",21,2013,"1 station, background, suburban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
56,Eur HI,AUT,Austria,"GRAZ",25,2013,"5 stations, background suburban",measured data,19,2013,"2 stations, background suburban",measured data,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
57,Eur HI,AUT,Austria,"GROSSENZERSDORF",24,2013,"-",converted from PM2.5,18,2013,"1 station, background, rural-nearcity",measured data,"PM10: NA; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
58,Eur HI,AUT,Austria,"HALL IN TIROL",24,2013,"1 station, traffic, urban",measured data,18,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
59,Eur HI,AUT,Austria,"HALLEIN",24,2013,"1 station, traffic, urban",measured data,18,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
60,Eur HI,AUT,Austria,"HARTBERG",24,2013,"1 station, background, suburban",measured data,17,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
61,Eur HI,AUT,Austria,"HEITERWANG",13,2013,"1 station, traffic, rural",measured data,10,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
62,Eur HI,AUT,Austria,"HIMBERG",23,2013,"1 station, traffic, suburban",measured data,17,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
63,Eur HI,AUT,Austria,"HöCHST",21,2013,"1 station, traffic, rural",measured data,16,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
64,Eur HI,AUT,Austria,"IMST",18,2013,"1 station, traffic, rural",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
65,Eur HI,AUT,Austria,"INNSBRUCK",21,2013,"2 stations, traffic, urban",measured data,14,2013,"1 station, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
66,Eur HI,AUT,Austria,"JUDENBURG",17,2013,"1 station, background, suburban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
67,Eur HI,AUT,Austria,"KAPFENBERG",18,2013,"1 station, background, urban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
68,Eur HI,AUT,Austria,"KEMATEN",20,2013,"1 station, traffic, urban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
69,Eur HI,AUT,Austria,"KLAGENFURT",23,2013,"2 stations, traffic, urban",measured data,14,2013,"2 stations, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
70,Eur HI,AUT,Austria,"KLOSTERNEUBURG",27,2013,"1 station, traffic, urban",measured data,20,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
71,Eur HI,AUT,Austria,"KNITTELFELD",21,2013,"1 station, background, urban",measured data,16,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
72,Eur HI,AUT,Austria,"KREMS",24,2013,"1 station, background, urban",measured data,17,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
73,Eur HI,AUT,Austria,"KUFSTEIN",17,2013,"1 station, traffic, urban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
74,Eur HI,AUT,Austria,"LEOBEN",20,2013,"2 stations, background, urban",measured data,14,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
75,Eur HI,AUT,Austria,"LIENZ",20,2013,"1 station, traffic, urban",measured data,15,2013,"1 station, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
76,Eur HI,AUT,Austria,"LIEZEN",20,2013,"1 station, background, suburban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
77,Eur HI,AUT,Austria,"LINZ",26,2013,"3 stations, background, urban",measured data,17,2013,"3 stations, background, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
78,Eur HI,AUT,Austria,"LUSTENAU",20,2013,"2 stations, background, urban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
79,Eur HI,AUT,Austria,"MöDLING",21,2013,"1 station, background, suburban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
80,Eur HI,AUT,Austria,"MüRZZUSCHLAG",17,2013,"1 station, background, suburban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
81,Eur HI,AUT,Austria,"SALZBURG",25,2013,"1 station, traffic, urban",measured data,16,2013,"2 stations, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
82,Eur HI,AUT,Austria,"SANKT ANDRä IM LAVANTTAL",24,2013,"1 station, industrial, urban",measured data,18,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
83,Eur HI,AUT,Austria,"SANKT POELTEN",24,2013,"1 station, background, suburban",measured data,18,2013,"1 station, background, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
84,Eur HI,AUT,Austria,"SANKT VEIT AN DER GLAN",22,2013,"1 station, background, urban",measured data,16,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
85,Eur HI,AUT,Austria,"SCHWAZ",20,2013,"1 station, traffic, suburban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
86,Eur HI,AUT,Austria,"SCHWECHAT",23,2013,"1 station, traffic, suburban",measured data,17,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
87,Eur HI,AUT,Austria,"SPITTAL AN DER DRAU",20,2013,"1 station, background, suburban",measured data,15,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
88,Eur HI,AUT,Austria,"STEYR",20,2013,"1 station, background, suburban",measured data,15,2013,"1 station, background, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
89,Eur HI,AUT,Austria,"STEYREGG",26,2013,"1 station, industrial, suburban",measured data,19,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
90,Eur HI,AUT,Austria,"STOCKERAU",23,2013,"1 station, traffic, suburban",measured data,17,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
91,Eur HI,AUT,Austria,"TRAISMAIER",22,2013,"1 station, background, rural-regional",measured data,16,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
92,Eur HI,AUT,Austria,"TULLN",22,2013,"1 station, background, suburban",measured data,16,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
93,Eur HI,AUT,Austria,"VILLACH",19,2013,"1 station, traffic, urban",measured data,14,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
94,Eur HI,AUT,Austria,"VöCKLABRUCK",21,2013,"-",converted from PM2.5,15,2013,"1 station, background, suburban",measured data,"PM10: NA; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
95,Eur HI,AUT,Austria,"WEIZ",26,2013,"1 station, traffic, suburban",measured data,19,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
96,Eur HI,AUT,Austria,"WELS",23,2013,"1 station, background, urban",measured data,18,2013,"1 station, background, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
97,Eur HI,AUT,Austria,"WIEN",26,2013,"9 stations, traffic, urban",measured data,18,2013,"6 stations, traffic, urban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
98,Eur HI,AUT,Austria,"WIENER NEUDORF",23,2013,"1 station, traffic, suburban",measured data,16,2013,"1 station, traffic, suburban",measured data,"PM10: >75%; PM2.5:>75%","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
99,Eur HI,AUT,Austria,"WIENER NEUSTADT",18,2013,"1 station, background, suburban",measured data,13,2013,"-",converted from PM10,"PM10: >75%; PM2.5:NA","European Environment Agency, Air quality e-reporting database",0,1,AUT,OHI,N,2013,2013,Y,0.8475838,5.5,1714.464,0.004742668,0.003470388,0.002667397,0.008156247,0.3075101,1469.582,0.1729781,-1,8.479375,AUT_N2013Y,0.03115,0.05,0.06034,0.07032,0.08082,0.09165,0.1051,0.1216,0.1465,0.2425
