ID WHO city,Region,iso3,Country,City/Town,"PM10 Annual mean, ug/m3",Year,Number and type of monitoring stations (PM10),note on converted PM10,"PM2.5 Annual mean, ug/m3",Year,Number and type of monitoring stations (PM2.5),note on converted PM2.5,Temporal coverage,for air quality
1463,Eur HI,ITA,Italy,BORGARO TORINESE,35,2013,"1 station, background, suburban",measured data,27,2013,"1 station, background, suburban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1464,Eur HI,ITA,Italy,BORGO VALSUGANA,26,2013,"1 station, background, urban",measured data,17,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1465,Eur HI,ITA,Italy,BORGOFRANCO SUL PO,31,2013,"1 station, background, rural",measured data,20,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1466,Eur HI,ITA,Italy,BORGOSESIA,23,2013,"1 station, background, urban",measured data,17,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1467,Eur HI,ITA,Italy,BORMIO,17,2013,"1 station, background, urban",measured data,11,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1468,Eur HI,ITA,Italy,BOSCO CHIESANUOVA,19,2013,"1 station, traffic, urban",measured data,13,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1469,Eur HI,ITA,Italy,BRESCIA,37,2013,"2 stations, background suburban, traffic, urban",measured data,31,2013,"1 station, background urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1470,Eur HI,ITA,Italy,BRESSANONE,14,2013,"1 station, background, urban",measured data,9,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1471,Eur HI,ITA,Italy,BRINDISI,24,2013,"1 station, traffic, urban",measured data,16,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1472,Eur HI,ITA,Italy,BRUNICO,15,2013,"1 station, background, urban",measured data,10,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1473,Eur HI,ITA,Italy,BUSTO ARSIZIO,29,2013,"1 station, background, suburban",measured data,19,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1474,Eur HI,ITA,Italy,CAGLIARI,31,2013,"1 station, traffic, urban",measured data,11,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1475,Eur HI,ITA,Italy,CAIRO MONTENOTTE,24,2013,"3 stations, industrial, suburban",measured data,18,2013,"3 stations, industrial, suburban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1476,Eur HI,ITA,Italy,CALUSCO D'ADDA,30,2013,"1 station, background, suburban",measured data,21,2013,"1 station, background, suburban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1477,Eur HI,ITA,Italy,CAMPI SALENTINA,30,2013,"1 station, background, suburban",measured data,15,2013,"1 station, background, suburban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1478,Eur HI,ITA,Italy,CAMPOBASSO,22,2013,"1 station, traffic, urban",measured data,14,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1479,Eur HI,ITA,Italy,CANTU',27,2013,"1 station, background, suburban",measured data,18,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1480,Eur HI,ITA,Italy,CAPANNORI,24,2013,"1 station, background, urban",measured data,16,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1481,Eur HI,ITA,Italy,CARCARE,26,2013,"1 station, industrial, suburban",measured data,17,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1482,Eur HI,ITA,Italy,CARPI,30,2013,"1 station, background, suburban",measured data,20,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1483,Eur HI,ITA,Italy,CARRARA,24,2013,"1 station, background, urban",measured data,16,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1484,Eur HI,ITA,Italy,CASALE MONFERRATO,26,2013,"1 station, background, urban",measured data,17,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1485,Eur HI,ITA,Italy,CASERTA,29,2013,"2 stations, traffic, urban",measured data,18,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1486,Eur HI,ITA,Italy,CASIRATE D'ADDA,37,2013,"1 station, background, rural",measured data,29,2013,"1 station, background, rural",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1487,Eur HI,ITA,Italy,CASSINO,38,2013,"1 station, traffic, urban",measured data,29,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1488,Eur HI,ITA,Italy,CASTELLARANO,25,2013,"1 station, traffic, urban",measured data,17,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1489,Eur HI,ITA,Italy,CECCANO,47,2013,"1 station, traffic, urban",measured data,31,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1490,Eur HI,ITA,Italy,CENGIO,11,2013,"1 station, background, rural-nearcity",measured data,7,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1491,Eur HI,ITA,Italy,CENTO,25,2013,"1 station, background, suburban",measured data,17,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1492,Eur HI,ITA,Italy,CERESOLE REALE,6,2013,"1 station, background, rural",measured data,4,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1493,Eur HI,ITA,Italy,CERVIA,25,2013,"1 station, background, suburban",measured data,16,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1494,Eur HI,ITA,Italy,CESENA,23,2013,"1 station, background, urban",measured data,15,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1495,Eur HI,ITA,Italy,CHIERI,42,2013,-,converted from PM2.5,28,2013,"1 station, background, suburban",measured data,PM10: NA; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1496,Eur HI,ITA,Italy,CHITIGNANO,9,2013,"1 station, background, rural",measured data,6,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1497,Eur HI,ITA,Italy,CIAMPINO,29,2013,"1 station, traffic, urban",measured data,19,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1498,Eur HI,ITA,Italy,CINTO EUGANEO,26,2013,"1 station, background, rural",measured data,17,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1499,Eur HI,ITA,Italy,CIVITA CASTELLANA,25,2013,"1 station, background, urban",measured data,17,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1500,Eur HI,ITA,Italy,CIVITAVECCHIA,21,2013,"1 station, background, urban",measured data,14,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1501,Eur HI,ITA,Italy,CODOGNO,41,2013,"1 station, traffic, urban",measured data,27,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1502,Eur HI,ITA,Italy,COLLEFERRO,29,2013,"2 stations, background, suburban",measured data,19,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1503,Eur HI,ITA,Italy,COLORNO,28,2013,"1 station, background, suburban",measured data,18,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1504,Eur HI,ITA,Italy,COMO,28,2013,"1 station, traffic, urban",measured data,21,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1505,Eur HI,ITA,Italy,CONEGLIANO,25,2013,"1 station, background, urban",measured data,23,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1506,Eur HI,ITA,Italy,CORTE BRUGNATELLA,9,2013,"1 station, background, rural",measured data,6,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1507,Eur HI,ITA,Italy,COSSATO,24,2013,"1 station, background, urban",measured data,16,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1508,Eur HI,ITA,Italy,CREMA,39,2013,"1 station, traffic, urban",measured data,26,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1509,Eur HI,ITA,Italy,CREMONA,35,2013,"3 stations, background suburban, traffic, urban",measured data,27,2013,"2 stations, background suburban, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1510,Eur HI,ITA,Italy,CUNEO,22,2013,"1 station, background, urban",measured data,15,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1511,Eur HI,ITA,Italy,DARFO BOARIO TERME,35,2013,"1 station, background, suburban",measured data,27,2013,"1 station, background, suburban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1512,Eur HI,ITA,Italy,DERNICE,14,2013,"1 station, background, rural",measured data,11,2013,"1 station, background, rural",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1513,Eur HI,ITA,Italy,DONNAS,20,2013,"1 station, background, rural",measured data,13,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1514,Eur HI,ITA,Italy,DRUENTO,24,2013,"1 station, background, rural",measured data,16,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1515,Eur HI,ITA,Italy,ESTE,27,2013,"1 station, industrial, suburban",measured data,18,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1516,Eur HI,ITA,Italy,FAENZA,20,2013,"1 station, background, urban",measured data,15,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1517,Eur HI,ITA,Italy,FELTRE,25,2013,"1 station, background, suburban",measured data,22,2013,"1 station, background, suburban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1518,Eur HI,ITA,Italy,FERENTINO,34,2013,"1 station, traffic, urban",measured data,23,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1519,Eur HI,ITA,Italy,FERNO,33,2013,"1 station, background, urban",measured data,22,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1520,Eur HI,ITA,Italy,FERRARA,29,2013,"2 stations, background suburban, traffic, urban",measured data,19,2013,"1 station, background urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1521,Eur HI,ITA,Italy,FIORANO MODENESE,33,2013,"1 station, traffic, urban",measured data,22,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1522,Eur HI,ITA,Italy,FIRENZE,26,2013,"4 stations, background suburban, traffic, urban",measured data,16,2013,"2 stations, background suburban, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1523,Eur HI,ITA,Italy,FOGGIA,23,2013,"1 station, traffic, urban",measured data,15,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1524,Eur HI,ITA,Italy,FOLIGNO,27,2013,"1 station, traffic, urban",measured data,19,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1525,Eur HI,ITA,Italy,FONTECHIARI,18,2013,"1 station, background, rural",measured data,14,2013,"1 station, background, rural",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1526,Eur HI,ITA,Italy,FORLI',24,2013,"2 stations, traffic, urban",measured data,15,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1527,Eur HI,ITA,Italy,FRANCAVILLA FONTANA,34,2013,"1 station, traffic, suburban",measured data,22,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1528,Eur HI,ITA,Italy,FROSINONE,40,2013,"2 stations, traffic, urban",measured data,24,2013,"1 station, traffic, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1529,Eur HI,ITA,Italy,GALATINA,24,2013,-,converted from PM2.5,16,2013,"1 station, industrial, suburban",measured data,PM10: NA; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1530,Eur HI,ITA,Italy,GENOVA,21,2013,"4 stations, background urban, traffic urban, industrial, urban",measured data,9,2013,"1 station, background urban",measured data,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1531,Eur HI,ITA,Italy,GIANO DELL'UMBRIA,9,2013,"1 station, background, rural",measured data,6,2013,"1 station, background, rural",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1532,Eur HI,ITA,Italy,GORIZIA,23,2013,-,converted from PM2.5,15,2013,"1 station, background, urban",measured data,PM10: NA; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1533,Eur HI,ITA,Italy,GROSSETO,17,2013,"1 station, background, urban",measured data,11,2013,"1 station, background, urban",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
1534,Eur HI,ITA,Italy,GROTTAGLIE,18,2013,"1 station, background, suburban",measured data,12,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1535,Eur HI,ITA,Italy,GUAGNANO,27,2013,"1 station, background, suburban",measured data,18,2013,-,converted from PM10,PM10: >75%; PM2.5:NA,"European Environment Agency, Air quality e-reporting database"
1536,Eur HI,ITA,Italy,GUASTALLA,29,2013,"1 station, background, rural",measured data,21,2013,"1 station, background, rural",measured data,PM10: >75%; PM2.5:>75%,"European Environment Agency, Air quality e-reporting database"
